Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.84,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.36,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$48.48,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.30,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.72,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.42,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$34.43,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$55.01,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$23.32,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.15,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.39,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.51,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.14,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.90,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.28,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.58,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.84,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$439.70,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.95,112
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.07,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.92,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.95,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.00,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$53.64,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$309.04,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.60,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.83,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$78.94,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.01,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$32.60,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.17,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.33,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.05,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.40,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.10,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.13,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.65,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.59,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$40.09,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.80,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.16,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$49.04,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.59,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.90,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.75,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.35,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.17,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.64,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$79.40,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.48,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$231.55,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.09,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$44.81,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$42.45,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$423.90,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.05,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$176.56,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.60,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.93,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.11,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.43,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.49,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.35,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.85,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$100.28,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.19,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.09,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.49,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.38,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.73,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.58,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.64,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.54,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.35,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$128.88,113
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.10,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$114.76,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.97,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.57,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.64,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.59,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.04,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.07,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$211.60,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.10,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.36,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$68.53,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$79.29,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.66,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.40,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$25.39,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.72,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.53,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.73,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.27,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$225.45,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.19,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.15,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.30,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$49.20,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.78,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.74,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.01,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$94.02,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.79,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.29,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.10,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$39.99,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$58.15,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.73,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.80,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.26,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.87,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$26.00,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.70,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.43,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.29,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.67,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.82,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.32,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.91,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.85,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.53,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.51,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.23,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.00,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.20,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.12,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.59,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.01,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.06,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$63.03,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$162.14,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.62,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.90,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$123.54,114
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.59,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.36,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.68,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.30,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.45,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.30,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.20,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.32,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.92,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.20,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.75,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.00,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.53,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.66,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.67,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$279.78,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$59.46,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$174.12,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.70,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.86,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.46,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.04,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.32,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$17.10,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$61.45,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.31,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$23.11,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.66,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.20,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$386.43,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.41,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.43,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.05,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.76,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$28.61,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.19,115
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.69,115
