Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.92,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.77,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.21,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$231.97,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.01,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.84,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$251.54,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.28,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$28.04,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.92,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.26,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.66,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.30,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.97,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.35,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.21,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.66,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.26,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.33,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.16,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.53,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.05,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.92,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.35,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.23,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.19,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.42,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.45,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.53,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.64,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.64,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.70,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.62,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.29,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.03,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.93,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.84,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$41.72,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.47,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.92,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.86,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.34,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.27,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.87,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.30,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.56,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.26,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.37,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.57,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.50,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.47,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.16,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.58,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.25,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.12,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.23,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.74,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.87,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.63,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.27,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.87,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.26,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.20,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.31,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.06,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.11,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$57.53,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.00,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.81,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.09,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.59,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.60,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.19,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.88,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$330.56,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$39.10,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.18,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.51,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$97.83,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$44.24,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.41,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.18,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$39.50,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.43,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$52.44,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.53,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.57,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.95,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.11,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.55,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.38,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.37,8
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.77,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.30,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.39,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.95,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$464.15,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.67,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.55,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.11,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.77,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.64,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.30,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.74,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.73,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.52,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.85,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.50,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.01,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.44,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.27,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$280.50,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.17,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.02,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.68,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.72,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$66.39,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.37,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.76,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.15,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.71,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.36,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.09,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$73.54,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$142.39,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.28,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.99,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.51,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.77,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.92,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.50,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.77,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.19,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.15,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.28,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.08,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$25.96,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.01,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.76,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.76,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$49.01,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$122.07,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,"$3,631.99",80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.40,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.64,80
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.33,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.27,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.30,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$35.08,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.13,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.89,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.50,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.67,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.87,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.91,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$214.20,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.92,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.53,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.18,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.36,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.93,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.94,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.07,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.31,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.45,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$53.87,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.12,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.28,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.37,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.79,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.79,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.07,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.84,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.60,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.43,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.53,81
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.31,81
